businessKey,batchId,ai_verification_time,ai_overall_status,testName,ai_meets_specification,hitl_qa_decision,hitl_reviewer_id,hitl_review_time
BATCH-0095-TEST1,BATCH-0095,2026-03-02T02:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0095-TEST2,BATCH-0095,2026-03-02T02:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0095-TEST3,BATCH-0095,2026-03-02T02:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0095-TEST4,BATCH-0095,2026-03-02T02:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0096-TEST0,BATCH-0096,2026-02-04T04:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0096-TEST1,BATCH-0096,2026-02-04T04:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0096-TEST2,BATCH-0096,2026-02-04T04:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0096-TEST3,BATCH-0096,2026-02-04T04:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0096-TEST4,BATCH-0096,2026-02-04T04:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0097-TEST0,BATCH-0097,2026-02-06T02:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0097-TEST1,BATCH-0097,2026-02-06T02:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0097-TEST2,BATCH-0097,2026-02-06T02:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0097-TEST3,BATCH-0097,2026-02-06T02:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0097-TEST4,BATCH-0097,2026-02-06T02:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0098-TEST0,BATCH-0098,2026-02-10T00:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0098-TEST1,BATCH-0098,2026-02-10T00:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0098-TEST2,BATCH-0098,2026-02-10T00:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0098-TEST3,BATCH-0098,2026-02-10T00:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0098-TEST4,BATCH-0098,2026-02-10T00:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
BATCH-0099-TEST0,BATCH-0099,2026-03-03T08:59:19Z,PASS,Appearance,Conforms,Pending,,
BATCH-0099-TEST1,BATCH-0099,2026-03-03T08:59:19Z,PASS,Mycoplasma,Conforms,Pending,,
BATCH-0099-TEST2,BATCH-0099,2026-03-03T08:59:19Z,PASS,Sterility,Conforms,Pending,,
BATCH-0099-TEST3,BATCH-0099,2026-03-03T08:59:19Z,PASS,Endotoxin,Conforms,Pending,,
BATCH-0099-TEST4,BATCH-0099,2026-03-03T08:59:19Z,PASS,Cell Viability Percentage,Conforms,Pending,,
